Sample,Date,Publication,OCR Text,Ground Truth,Image Patch,CER_init,WER_init,Model Correction,CER_post,WER_post,CER Reduction (%),WER Reduction (%)
3200810285,1892-04-09,Illustrated Police News,"The male prisoner denied all knowledge of the ring, but he after- wards stated that he gave 1s0,. and the ring to Mr. Thornas, jeweller, of Surbiton, in exchange for a wedding ring.","The male prisoner denied all knowledge of the ring, but he afterwards stated that he gave 10s, and the ring to Mr. Thomas, jeweller, of Surbiton, in exchange for a wedding ring.",3200810285-12.tif,0.03954802259887,0.125,"The male prisoner denied all knowledge of the ring, but he afterwards stated that he gave 1s. and the ring to Mr. Thomas, jeweller, of Surbiton, in exchange for a wedding ring.",0.011299435028248588,0.03125,71.42857142857139,75.0
3200810285,1892-04-09,Illustrated Police News,"]He admitted that the female prisoner gave him the ring, but he said he had no idea that it was stolen.","He admitted that the female prisoner gave him the ring, but he said he had no idea that it was stolen.",3200810285-13.tif,0.0098039215686274,0.0476190476190476,"He admitted that the female prisoner gave him the ring, but he said he had no idea that it was stolen.",0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"Mr. Marsh said the girl had induced the boy to. mary her -whilst she w5as in a pregnant condition, and that when the girl stole the things she was not account- able for ber actions.","Mr. Marsh said the girl had induced the boy to marry her whilst she was in a pregnant condition, and that when the girl stole the things she was not accountable for her actions.",3200810285-14.tif,0.03954802259887,0.2058823529411764,"Mr. Marsh said the girl had induced the boy to marry her whilst she was in a pregnant condition, and that when the girl stole the things she was not accountable for her actions.",0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"The magistrates were of opinion that the lad was led into, the adair by the womnen, and dismissed the case against him.","The magistrates were of opinion that the lad was led into the affair by the woman, and dismissed the case against him.",3200810285-15.tif,0.0423728813559322,0.1363636363636363,"The magistrates were of opinion that the lad was led into the affair by the women, and dismissed the case against him.",0.00847457627118644,0.045454545454545456,80.0,66.66666666666666
3200810285,1892-04-09,Illustrated Police News,They sent the female prisoner to gaol for a month without hard labour.,They sent the female prisoner to gaol for a month without hard labour.,3200810285-16.tif,0.0,0.0,They sent the female prisoner to gaol for a month without hard labour.,0.0,0.0,,
3200810285,1892-04-09,Illustrated Police News,The other charges were mot proceeded with.,The other charges were not proceeded with.,3200810285-17.tif,0.0238095238095238,0.1428571428571428,The other charges were not proceeded with.,0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"SHOOTING A, WIFEI AT EAsILSWOOD.",SHOOTING A WIFE AT EARLSWOOD.,3200810285-18.tif,0.1379310344827586,0.6,SHOOTING A WIFE AT EASILWOOD.,0.10344827586206896,0.2,24.999999999999986,66.66666666666666
3200810285,1892-04-09,Illustrated Police News,"-OnQ Satur- day, atRedhill, before the mayor, a wretehed-looking man, named Henry Burchell, of White Bushes Cot- tages, Earlswood, was charged with shooting at his wife with intent to do her grievous bodily harm.","-On Saturday, at Redhill, before the mayor, a wretched-looking man, named Henry Burchell, of White Bushes Cottages, Earlswood, was charged with shooting at his wife with intent to do her grievous bodily harm.",3200810285-19.tif,0.0336538461538461,0.2121212121212121,"-On Saturday, at Redhill, before the mayor, a wretched-looking man, named Henry Burchell, of White Bushes Cottages, Earlswood, was charged with shooting at his wife with intent to do her grievous bodily harm.",0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"Edward Styles, a platelayer, said he was in his garden, some thirty yards away, when 'e heard the report of a gun.","Edward Styles, a platelayer, said he was in his garden, some thirty yards away, when he heard the report of a gun.",3200810285-20.tif,0.0087719298245614,0.0454545454545454,"Edward Styles, a platelayer, said he was in his garden, some thirty yards away, when he heard the report of a gun.",0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"Mrs. Burchell was at that time outside her house, leaning against the window, and as he approached her she eaid, ""He has shot me.","Mrs. Burchell was at that time outside her house, leaning against the window, and as he approached her she said, ""He has shot me.""",3200810285-21.tif,0.0153846153846153,0.0833333333333333,"Mrs. Burchell was at that time outside her house, leaning against the window, and as he approached her she said, ""He has shot me.",0.007692307692307693,0.041666666666666664,49.99999999999972,49.999999999999986
3200810285,1892-04-09,Illustrated Police News,"With the assistance of some ueighbours witness con- veyed the woman indoors, and he af terwards informe the police.","With the assistance of some neighbours witness conveyed the woman indoors, and he afterwards informed the police.",3200810285-22.tif,0.0442477876106194,0.3529411764705882,"With the assistance of some neighbours witness conveyed the woman indoors, and he afterwards informed the police.",0.0,0.0,100.0,100.0
3200810285,1892-04-09,Illustrated Police News,"Dr. Harle, of Rarlswood, said be found the woman had been shot through the thigh.","Dr. Harle, of Earlswood, said he found the woman had been shot through the thigh.",3200810285-23.tif,0.0246913580246913,0.1333333333333333,"Dr. Harle, of Rarlswood, said he found the woman had been shot through the thigh.",0.012345679012345678,0.06666666666666667,49.999999999999886,49.999999999999986
3200810285,1892-04-09,Illustrated Police News,The wound was so serious that her removal from the house would be dangerous.,The wound was so serious that her removal from the house would be dangerous.,3200810285-24.tif,0.0,0.0,The wound was so serious that her removal from the house would be dangerous.,0.0,0.0,,
3200810285,1892-04-09,Illustrated Police News,She was in a crition con' dition. Remanded.,She was in a critical condition. Remanded.,3200810285-25.tif,0.119047619047619,0.4285714285714285,She was in a critical condition. Remanded.,0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,|CHARGES AT iVIARLBOROUGH STREET.,CHARGES AT MARLBOROUGH STREET.,3200810322-1.tif,0.1333333333333333,0.5,CHARGES AT MARLBOROUGH STREET.,0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"I LouIsA GILL.ESir; an actress, was charged with being drunik anc riotous in Bear-sbreet, an Thursday evening.","LOUISA GILLESPIE, an actress, was charged with being drank and riotous in Bear-street, on Thursday evening.",3200810322-2.tif,0.1401869158878504,0.4375,"LOUISA GILL, an actress, was charged with being drunk and riotous in Bear-street, on Thursday evening.",0.056074766355140186,0.125,59.99999999999998,71.42857142857143
3200810322,1892-04-23,Illustrated Police News,", She promenaded, shouting and making somne unearthly o noises as she went along.","She promenaded, shouting and making some unearthly noises as she went along.",3200810322-3.tif,0.0657894736842105,0.25,"She promenaded, shouting and making some unearthly noises as she went along.",0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"Then she tripped and fell, and. r her nose owming in contact with the payement, blood Ii i flowed freely.","Then she tripped and fell, and her nose coming in contact with the pavement, blood Flowed freely.",3200810322-4.tif,0.1237113402061855,0.4117647058823529,"Then she tripped and fell, and her nose coming in contact with the pavement, blood flowed freely.",0.010309278350515464,0.058823529411764705,91.66666666666666,85.71428571428571
3200810322,1892-04-23,Illustrated Police News,"When at the station a surgeon was sent. c e for to attend'to the injuries; and in the morning, saying el a that ""such a thing had never happened to her. before,"" h a she was leniently dealt with wibb, and let off with the pay- id ment of 5i., including the doctor's fee. a","When at the station a surgeon was sent for to attend to the injuries; and in the morning, saying that ""such a thing had never happened to her before,"" she was leniently dealt with with, and let off with the payment of 5s., including the doctor's fee.",3200810322-5.tif,0.104,0.3404255319148936,"When at the station a surgeon was sent for to attend to the injuries; and in the morning, saying that ""such a thing had never happened to her before,"" she was leniently dealt with, and let off with the payment of 5s., including the doctor's fee.",0.02,0.02127659574468085,80.76923076923076,93.75000000000001
3200810322,1892-04-23,Illustrated Police News,"Annie Price, shortly before twelve on Thursday night, 0 r showed signs of combativeness, and when a woman whom e :she regarded as a rival confronted her, a set-two followed, SI d ' and they scratched each other furiously until aconstable C d appeared and separated them.","Annie Price, shortly before twelve on Thursday night, showed signs of combativeness, and when a woman whom she regarded as a rival confronted her, a set-two followed, and they scratched each other furiously until a constable appeared and separated them.",3200810322-6.tif,0.075098814229249,0.25,"Annie Price, shortly before twelve on Thursday night, showed signs of combativeness, and when a woman whom she regarded as a rival confronted her, a set-to followed, and they scratched each other furiously until a constable appeared and separated them.",0.003952569169960474,0.025,94.73684210526315,90.0
3200810322,1892-04-23,Illustrated Police News,"The rival retired, bet the ' prisoner, not having had satisfaction, madefor her again, E and another combat ensued, and again they were pulled apart,","The rival retired, but the prisoner, not having had satisfaction, made for her again, and another combat ensued, and again they were pulled apart.",3200810322-7.tif,0.047945205479452,0.25,"The rival retired, but the prisoner, not having had satisfaction, made for her again, and another combat ensued, and again they were pulled apart.",0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"The other woman then took to her heels, but as the prisoner remained and challenged the authority of the ,e constable to remove her, she was very soon ushered g within the walls, of the police-station.","The other woman then took to her heels, but as the prisoner remained and challenged the authority of the constable to remove her, ale was very soon ushered within the walls of the police station.",3200810322-8.tif,0.0461538461538461,0.1714285714285714,"The other woman then took to her heels, but as the prisoner remained and challenged the authority of the constable to remove her, she was very soon ushered within the walls of the police-station.",0.015384615384615385,0.08571428571428572,66.66666666666663,49.99999999999999
3200810322,1892-04-23,Illustrated Police News,She was fined 10.s E or seven days in default.,She was fined 10s. or seven days in default.,3200810322-9.tif,0.0681818181818181,0.2222222222222222,She was fined 10s. or seven days in default.,0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"Soemethingfldew irto my head all at once, and then I a g went gidddy,"" was the defence offered by Robert Knaight,r e an old cabman, .who wa ohrged.with being. drank whilst s in charge of : his horse and ansom in the Haymarlret on ,z Thursday night.","""Something flew into my head all at once, and then I went gidddy,"" was the defence offered by Robert Knight, an old cabman, who was charged with being drunk whilst in charge of his horse and hansom in the Haymarket on Thursday night.",3200810322-10.tif,0.1287553648068669,0.4186046511627907,"Something flew into my head all at once, and then I went giddy,"" was the defence offered by Robert Knight, an old cabman, who was charged with being drunk whilst in charge of his horse and cart in the Haymarket on Thursday night.",0.030042918454935622,0.06976744186046512,76.66666666666666,83.33333333333333
3200810322,1892-04-23,Illustrated Police News,"He was so far. gono as to drive on the wrong side of the road, and for that. and his insobriety 4e he was fired'20s.","He was so far gone as to drive on the wrong side of the road, and for that and his insobriety he was fined 20s.",3200810322-11.tif,0.072072072072072,0.24,"He was so far gone as to drive on the wrong side of the road, and for that, and his insobriety, he was fired 20s.",0.02702702702702703,0.12,62.499999999999964,50.0
3200810322,1892-04-23,Illustrated Police News,"n 'William Padgham, another hansom driver, who was f 1? also charged with.being drunk at midnight on Thursday, pleaded the awkwardness of .his horse and his surprise r . that a constable should have been so uncharitable as to t take him to the station, although he assured the magis- g e trate that he had only a drop or two and went away asa g quietly as a lamb.","William Padgham, another hansom driver, who was also charged with being drunk at midnight on Thursday, pleaded the awkwardness of his horse and his surprise that a constable should have been so uncharitable as to take him to the station, although he assured the magistrate that he had only a drop or two and went away as quietly as a lamb.",3200810322-12.tif,0.0737463126843657,0.2622950819672131,"William Padgham, another hansom driver, who was also charged with being drunk at midnight on Thursday, pleaded the awkwardness of his horse and his surprise that a constable should have been so uncharitable as to take him to the station, although he assured the magistrate that he had only a drop or two and went away as quietly as a lamb.",0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,The same fine was imposed.,The same fine was imposed.,3200810322-13.tif,0.0,0.0,The same fine was imposed.,0.0,0.0,,
3200810322,1892-04-23,Illustrated Police News,"Thomas Braid was also fined 5s. for being unsteady in his; ait whllen off the bor: of his hansom, in Piccadilly at, J 'a half-past twvelve o01 Friday morning.",Thomas Braid was also fined 5s. for being unsteady in his gait when off the box of his hansom in Piccadilly at half-past twelve on Friday morning.,3200810322-14.tif,0.1095890410958904,0.3703703703703703,"Thomas Braid was also fined 5s. for being unsteady in his seat when off the back of his hansom, in Piccadilly at a quarter past twelve on Friday morning.",0.1095890410958904,0.2222222222222222,0.0,39.99999999999999
3200810322,1892-04-23,Illustrated Police News,"As an excuse he said that he bad lnot had anything to drink for a long time, t when, unfortunately for him, a fare gave him a couple h of glasses of whisky, and then his legs seemed .to overlap :eeAh other....","As an excuse he said that he had not had anything to drink for a long time, t when, unfortunately for him, a fare gave him a couple of glasses of whisky, and then his legs seemed to overlap each other.",3200810322-15.tif,0.0547263681592039,0.1463414634146341,"As an excuse he said that he had not had anything to drink for a long time, when, unfortunately for him, a fare gave him a couple of glasses of whisky, and then his legs seemed to overlap each other.",0.009950248756218905,0.024390243902439025,81.8181818181818,83.33333333333334
3200810322,1892-04-23,Illustrated Police News,"e Ihwalr drunk, I know; but it was the first time during twenty years,"" said V'William- Winhuret, who. was c inebriated when with his cab in Piccadilly-circus at I twenty minutes to eleven the other night, and as, fine had to be paid :","""I was drunk, I know, but it was the first time during twenty years,"" said William Winhurst, who was inebriated when with his cab in Piccadilly-circus at twenty minutes to eleven the other night, and a 5s, fine had to ho paid.",3200810322-16.tif,0.0929203539823008,0.3095238095238095,"He was drunk, I know; but it was the first time during twenty years,"" said William Winhuret, who was inebriated when with his cab in Piccadilly-circus at twenty minutes to eleven the other night, and as he had to be paid.",0.05309734513274336,0.16666666666666666,42.8571428571428,46.15384615384615
3200810322,1892-04-23,Illustrated Police News,"'James Wight pleaded guilty to being' diunkr while in 1 d charge of a hansom in Piecadilly at eleven o'clock at f night, and in this cases r. Newton said that if lie was I, roolght before him again under similar, circumstances his licence would very likely.. be cancelled .","James Wight pleaded guilty to being drunk while in charge of a hansom in Piccadilly at eleven o'clock at night, and in this case Mr. Newton said that if he was brought before him again under similar circumstances his licence would very likely be cancelled.",3200810322-17.tif,0.09375,0.3555555555555555,"James Wight pleaded guilty to being drunk while in charge of a hansom in Piccadilly at eleven o'clock at night, and in this case Mr. Newton said that if he was brought before him again under similar circumstances his licence would very likely be cancelled.",0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,He was s ordrered to pay 20s. or go to prison for fourteen days.,He was ordered to pay 20s. or go to prison for fourteen days.,3200810322-18.tif,0.0491803278688524,0.1538461538461538,He was ordered to pay 20s. or go to prison for fourteen days.,0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"r Thomas Jacques, a labourer; was charged with being I 10disorderly in Whitfield-street the othernight, vith.refus- ing to quit the Lamb Tavern when ordered to do go, and .C n with assaulting Mdr. Max Meyers, the landlord, ann ,e Alfred Foakes, his potman, by biting their.bgrnds,","Thomas Jacques, a labourer, was charged with being disorderly in Whitfield-street the other night, with refusing to quit the Lamb Tavern when ordered to do go, and with assaulting Mr. Max Meyers, the landlord, Ann Alfred Foakes, his potman, by biting their hands.",3200810322-19.tif,0.1026615969581749,0.3488372093023256,"Thomas Jacques, a labourer, was charged with being disorderly in Whitfield-street the other night, with refusing to quit the Lamb Tavern when ordered to do so, and with assaulting Mr. Max Meyers, the landlord, and Alfred Foakes, his potman, by biting their hands.",0.011406844106463879,0.046511627906976744,88.88888888888889,86.66666666666666
3200810322,1892-04-23,Illustrated Police News,"Pri- f se soner was very noisy and quarrelsome, and on the land- f i- lord telling him that he was like an old woman he became t if exceedingly abusive. and was ordered to' leave the bar.","Prisoner was very noisy and quarrelsome, and on the landlord telling him that he was like an old woman he became exceedingly abusive, and was ordered to leave the bar.",3200810322-20.tif,0.1257485029940119,0.4,"Prisoner was very noisy and quarrelsome, and on the landlord telling him that he was like an old woman he became exceedingly abusive, and was ordered to leave the bar.",0.0,0.0,100.0,100.0
3200810322,1892-04-23,Illustrated Police News,"se Herefused, and when physical force had.to be used- he I 0 threw himself down and fixed his teeth into the hands II. of the complainants.","Ho refused, and when physical force had to be used he threw himself down and fixed his teeth into the hands of the complainants.",3200810322-21.tif,0.109375,0.3333333333333333,"He refused, and when physical force had to be used he threw himself down and fixed his teeth into the hands of the complainants.",0.0078125,0.041666666666666664,92.85714285714286,87.49999999999999
3200810322,1892-04-23,Illustrated Police News,"He was fined twenty shillings for ar each assault, or be imprisoned for a month.","He was fined twenty shillings for each assault, or be imprisoned for a month.",3200810322-22.tif,0.0389610389610389,0.0714285714285714,"He was fined twenty shillings for each assault, or be imprisoned for a month.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,rXTInAO~DlINiARY DEATH OF A POLICE I CONSTABLE. _,EXTRAORDINARY DEATH OF A POLICE CONSTABLE.,3200810451-1.tif,0.238095238095238,0.5,EXTRAORDINARY DEATH OF A POLICE CONSTABLE.,0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"Mat. Teix TROuTr31accK, the coroner for Westminster, sa held an inquiry into the circumrstnces attending the or death of Police-constab~le Joseph Dasiels,`259 B, aged in twenty-seven years, who was killed early on Sunday gi inoring while taking a piisoner to Bowy-street Police- station.","MR. JOHN TROUTBECK, the coroner for Westminster, held an inquiry into the circumstances attending the death of Police-constable Joseph Daniels, 259 E, aged twenty-seven years, who was killed early on Sunday morning while taking a prisoner to Bow-street Police-station.",3200810451-2.tif,0.1380597014925373,0.4358974358974359,"MATTHEW TROUBRIDGE, the coroner for Westminster, held an inquiry into the circumstances attending the death of Police-constable Joseph Dasiels, 259 B, aged twenty-seven years, who was killed early on Sunday morning while taking a prisoner to Bow-street Police-station.",0.055970149253731345,0.1282051282051282,59.45945945945946,70.58823529411765
3200810451,1892-06-04,Illustrated Police News,"Superintendent Stegglee, of the E division, was present.","Superintendent Steggles, of the E division, was present.",3200810451-3.tif,0.0178571428571428,0.125,"Superintendent Steggle, of the E division, was present.",0.017857142857142856,0.125,-3.1086244689504484e-13,0.0
3200810451,1892-06-04,Illustrated Police News,"Joseph Daniels, a registration agent, of A 9), EMevtinlg.Honse-Lane, Peckham, identified the vi deceaised as his son, lately rssiding at Jubilee-build- j irnts, Waterloo-road.","Joseph Daniels, a registration agent, of 9, Meeting-House-lane, Peckham, identified the deceased as his son, lately residing at Jubilee-buildings, Waterloo-road.",3200810451-4.tif,0.124223602484472,0.45,"Joseph Daniels, a registration agent, of 9, Evening House-lane, Peckham, identified the deceased as his son, lately residing at Jubilee-buildings, Waterloo-road.",0.024844720496894408,0.1,80.0,77.77777777777777
3200810451,1892-06-04,Illustrated Police News,"Soiue time ago lie had erysi- s8 pelas in the face, and the divisional surgeon ordered o1 him to have some of his Oeeth extracted and replaced h~ by false unes.",Sometime ago he had erysipelas and the divisional surgeon ordered him to have some of his teeth extracted and replaced by false ones.,3200810451-5.tif,0.2330827067669172,0.5652173913043478,"Some time ago he had erysipelas in the face, and the divisional surgeon ordered him to have some of his teeth extracted and replaced by false ones.",0.10526315789473684,0.21739130434782608,54.83870967741934,61.53846153846154
3200810451,1892-06-04,Illustrated Police News,These he was wearing at-the time of a his death.,These he was wearing at the time of his death.,3200810451-6.tif,0.0652173913043478,0.3,These he was wearing at the time of his death.,0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"Police-constable Alfred Smith, 379 El ti sairl that on Sunday morning at about 12.20 he was h itn Kielle-street, Clare-mar]; t, taking a prisoner to e, Bow-street Police-station.","Police-constable Alfred Smith, 379 E, said that on Sunday morning at about 12.20 he was in Kemble-street, Clare-market, taking a prisoner to Bow-street Police-station.",3200810451-7.tif,0.1077844311377245,0.375,"Police-constable Alfred Smith, 379 E, said that on Sunday morning at about 12.20 he was in Kielle-street, Clare-market, taking a prisoner to Bow-street Police-station.",0.017964071856287425,0.041666666666666664,83.33333333333333,88.88888888888889
3200810451,1892-06-04,Illustrated Police News,"A crowd of several r hundred persons had asse'nblcd, and an attempt to n rescue the man was made.","A crowd of several hundred persons had assembled, and an attempt to rescue the man was made.",3200810451-8.tif,0.0760869565217391,0.1764705882352941,"A crowd of several hundred persons had assembled, and an attempt to rescue the man was made.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"Witness blewv his whistle, a aud in response the deceased e rnerunningup.","Witness blew his whistle, and in response the deceased came running up.",3200810451-9.tif,0.1408450704225352,0.5,"Witness blew his whistle, and in response the deceased came running up.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"He took i hold of the prisoner's 6ther arnn, and they had only a proceededvfa few yhrds, when witnessed missed the n dedhesed, and oi looking round saw him lying on b the pavement.","He took hold of the prisoner's other arm, and they had only proceeded a few yards, when witnessed missed the deceased, and on looking round saw him lying on the pavement.",3200810451-10.tif,0.1058823529411764,0.3225806451612903,"He took hold of the prisoner's arm, and they had only proceeded a few yards, when witness missed the deceased, and on looking round saw him lying on the pavement.",0.047058823529411764,0.06451612903225806,55.55555555555552,80.0
3200810451,1892-06-04,Illustrated Police News,"Another constable came up, and e witness weut on his way.","Another constable came up, and witness went on his way.",3200810451-11.tif,0.0545454545454545,0.2,"Another constable came up, and witness went on his way.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"Police-ooustable William i; Stewvart, 3b0 B, said that he was on daty in New- d castle-street, when he, heard the whistle biow, and on t going to Kednble-street, saw the two constables | with aman in custedy.","Police-constable William Stewart, 350 E, said that he was on duty in New-castle-street, when he heard the whistle blow, and ongoing to Kemble street, saw the two constables with a man in custody.",3200810451-12.tif,0.123076923076923,0.6060606060606061,"Police-constable William Stewart, 30 B, said that he was on duty in New-castle-street, when he heard the whistle blow, and on going to Kednle-street, saw the two constables with a man in custody.",0.03076923076923077,0.18181818181818182,74.99999999999997,70.0
3200810451,1892-06-04,Illustrated Police News,"Witness broke through the crowd, and then saiw the deceased lying on the ground.","Witness broke through the crowd, and then saw the deceased lying on the ground.",3200810451-13.tif,0.0126582278481012,0.0714285714285714,"Witness broke through the crowd, and then saw the deceased lying on the ground.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"He immeediately.nndid. his collar and sent: t for an ambulance, on which~he conveyed .the unfor- r tunate mnan to the hospital.","He immediately undid his collar and sent for an ambulance, on which he conveyed the unfortunate man to the hospital.",3200810451-14.tif,0.1206896551724138,0.55,"He immediately undid his collar and sent for an ambulance, on which he conveyed the unfortunate man to the hospital.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"By the Coroner: The deceased was not knocked d'ewn, kicked, or other- wise assaulted.","By the Coroner: The deceased was not knocked down, kicked, or otherwise assaulted.",3200810451-15.tif,0.048780487804878,0.2307692307692307,"By the Coroner: The deceased was not knocked down, kicked, or otherwise assaulted.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"Dr.l Brio Lavw. Pritchard house s physician at King's Ooile6e HEospita], said that t deceased was dead when aditted.","Dr. Eric Law Pritchard house physician at King's College Hospital, said that deceased was dead when admitted.",3200810451-16.tif,0.1376146788990825,0.4705882352941176,"Dr. Brio Law, Pritchard house physician at King's College Hospital, said that deceased was dead when admitted.",0.027522935779816515,0.11764705882352941,80.0,75.0
3200810451,1892-06-04,Illustrated Police News,"He had made a post-mortem examninaeon,:4which revealed that the deceased was an exceodingly .healthy nnan.","He had made a post-mortem examination, which revealed that he deceased was an exceedingly healthy man.",3200810451-17.tif,0.0980392156862745,0.375,"He had made a post-mortem examination, which revealed that the deceased was an exceptionally healthy man.",0.058823529411764705,0.125,39.99999999999999,66.66666666666666
3200810451,1892-06-04,Illustrated Police News,"Just about the laryvnx witness found- ' set of false teeth f impacted, which had produced sifocabion, the cause ( of dcath.","Just about the larynx witness found a set of false teeth impacted, which had produced suffocation, the cause of death.",3200810451-18.tif,0.0932203389830508,0.35,"Just about the larynx witness found a set of false teeth impacted, which had produced suffocation, the cause of death.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"The teeth were of very inferior make; f no* doubt they became loosened through the deceased running, and an inspiration drew them I-down - his thrioat,","The teeth were of very inferior make; no doubt they became loosened through the deceased running, and an inspiration drew them down his throat.",3200810451-19.tif,0.0629370629370629,0.2083333333333333,"The teeth were of very inferior make; no doubt they became loosened through the deceased running, and an inspiration drew them down his throat.",0.0,0.0,100.0,100.0
3200810451,1892-06-04,Illustrated Police News,"aThe te a -verdict of - soiden'ta death4;an&, addpd- that they thought de- i beas'edWas over anxious to do his duty.","The jury returned a verdict of accidental death, and added that they thought deceased was over anxious to do his duty.",3200810451-20.tif,0.2796610169491525,0.5238095238095238,"The jury returned a verdict of ""Accidental death,"" and added that they thought deceased was over anxious to do his duty.",0.025423728813559324,0.09523809523809523,90.90909090909092,81.81818181818183
3200810452,1892-06-04,Illustrated Police News,"ATTIEMPTMEW DBUBLE1 riu mM AND it:ICID, -- 5sU1UIMS a",ATTEMPTED DOUBLE MURDER AND SUICIDE,3200810452-1.tif,0.8285714285714286,1.6,ATTEMPTED DOUBLE MURDER.,0.34285714285714286,0.6,58.62068965517242,62.5
3200810452,1892-06-04,Illustrated Police News,"INTENSE excitemeneit 4es caused in Stdod, a towel i edjoining the city of Rtohester, e Ftidav more-tl ing by the report that a shoemaker;-natned.Frodericl fr IilarUs had nearly succeeded in~murdering, his wife tQ and son, aged fifteen.","INTENSE excitement was caused in Stood, a town adjoining the city of Rochester, early Friday morning by the report that a shoemaker named Frederick Marrs had nearly succeeded in murdering his wife and son, aged fifteen.",3200810452-2.tif,0.1917808219178082,0.5,"INTENSE excitement was caused in Stod, a village adjoining the city of Rochester, on Friday morning, by the report that a shoemaker named Frederick Miller had nearly succeeded in murdering his wife and son, aged fifteen.",0.0867579908675799,0.1388888888888889,54.761904761904766,72.22222222222221
3200810452,1892-06-04,Illustrated Police News,"Afsees2s:thatmarrgatnacked, u his' wife with a hbniner at three a.m. After ] receiving nine terrible wounds on her head she: ct managed to escape'iiito i.neighbour's house.",It seems that Marrs attacked his wife with a hammer at three a.m. After receiving nine terrible wounds on her head she managed to escape into a neighbour's house.,3200810452-3.tif,0.1851851851851851,0.4827586206896552,"Afterwards: that marriage was, he kicked his wife with a hammer at three a.m. After receiving nine terrible wounds on her head she managed to escape into a neighbour's house.",0.1419753086419753,0.20689655172413793,23.333333333333297,57.14285714285714
3200810452,1892-06-04,Illustrated Police News,"The av infuriated sboermakur thben turned upon his son, who,' by leaping from the top of the stairs to thebbottotn, at managed to escape iinto the street and inform the, he police of what had occurred.","The infuriated shoemaker then turned upon his son, who, by leaping from the top of the stairs to the bottom, managed to escape into the street and inform the police of what had occurred.",3200810452-4.tif,0.1021505376344086,0.2647058823529412,"The infuriated shoemaker then turned upon his son, who, by leaping from the top of the stairs to the bottom, managed to escape into the street and inform the police of what had occurred.",0.0,0.0,100.0,100.0
3200810452,1892-06-04,Illustrated Police News,"A constable soon Wv arrived on the scene, and conveyed Mtarrs to the III cells of the Rochestear Police-station, where he b; attempted suicide by tying a scarf tightly round his neck.","A constable soon arrived on the scene, and conveyed Marrs to the cells of the Rochester Police-station, where he attempted suicide by tying a scarf tightly round his neck.",3200810452-5.tif,0.0701754385964912,0.1724137931034483,"A constable soon arrived on the scene, and conveyed Marrs to the cells of the Rochester Police-station, where he attempted suicide by tying a scarf tightly round his neck.",0.0,0.0,100.0,100.0
3200810452,1892-06-04,Illustrated Police News,"Blood was issuing from his ears and he wes I' nearly dead when the constable in charge happened ci to look into his cell, saw the man's condition, rushed d in, and took the scarf off.","Blood was issuing from his ears and he was nearly dead when the constable in charge happened to look into his cell, saw the man's condition, rushed in, and took the scarf off.",3200810452-6.tif,0.0514285714285714,0.1212121212121212,"Blood was issuing from his ears and he was nearly dead when the constable in charge happened to look into his cell, saw the man's condition, rushed in, and took the scarf off.",0.0,0.0,100.0,100.0
3200810452,1892-06-04,Illustrated Police News,"The woman is in a dying )i condition, and her depositions were taken in the ti course of t'he day. Y","The woman is in a dying condition, and her depositions were taken in the course of the day.",3200810452-7.tif,0.0989010989010989,0.2222222222222222,"The woman is in a dying condition, and her depositions were taken in the course of the day.",0.0,0.0,100.0,100.0
